t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
28,0,8.585987,1.743411,2.479739,0,0,17.849306,1,4180461.4711,851785.9485,4726012.9838,4180464.1719,851786.4407,4726018.1792,3.2612,1.000000
29,0,2.367055,0.155758,2.024564,0,0,17.306677,1,4180460.8603,851785.5325,4726013.4419,4180463.4418,851786.2919,4726018.8473,7.1495,1.000000
30,0,19.015077,6.893108,2.480682,0,0,16.797056,1,4180460.6188,851786.6158,4726015.6617,4180462.7116,851786.1432,4726019.5155,13.9748,1.000000
31,0,6.450342,1.375163,2.389132,0,0,16.317501,1,4180460.5886,851786.6707,4726016.1018,4180461.9815,851785.9944,4726020.1836,7.4009,1.000000
32,0,14.174432,4.558910,2.524435,0,0,15.865413,1,4180460.3538,851787.5648,4726015.7317,4180461.2514,851785.8456,4726020.8518,17.4346,1.000000
33,0,8.869701,1.489366,2.356212,0,0,15.438483,1,4180460.2001,851787.7729,4726017.0412,4180460.5213,851785.6969,4726021.5199,6.2330,1.000000
34,0,26.723476,7.426074,3.020358,0,0,15.034658,1,4180459.9718,851788.1524,4726020.2035,4180459.7911,851785.5481,4726022.1881,22.8257,1.000000
35,0,9.107011,2.459666,3.081941,0,0,14.652104,1,4180459.9697,851788.6279,4726021.3532,4180459.0610,851785.3993,4726022.8563,10.4198,2.214063
36,0,5.406898,0.690898,2.852173,0,0,14.289178,1,4180459.6608,851788.2987,4726022.4354,4180458.3309,851785.2506,4726023.5244,4.4611,1.711696
37,0,15.595720,2.707448,2.949980,0,0,13.944402,1,4180458.6751,851788.2413,4726024.5470,4180457.6008,851785.1018,4726024.1926,14.6156,1.377982
38,0,6.150930,0.635488,2.839188,0,0,13.616446,1,4180457.8622,851787.9718,4726025.8149,4180456.8706,851784.9530,4726024.8607,5.9089,2.218086
39,0,2.119354,0.139001,2.837512,0,0,13.304107,1,4180457.1432,851788.0406,4726026.7257,4180456.1405,851784.8043,4726025.5289,4.9353,2.028986
40,0,12.685831,5.064206,2.654622,0,0,13.006297,1,4180455.8749,851787.1826,4726028.0227,4180455.4104,851784.6555,4726026.1970,10.7275,2.071999
41,0,3.649280,0.488664,2.565972,0,0,12.722026,1,4180455.4666,851787.3483,4726028.8777,4180454.6803,851784.5067,4726026.8652,6.4674,1.000000
42,0,15.979438,5.742988,2.684380,0,0,12.450395,1,4180454.8458,851786.3033,4726030.6537,4180453.9501,851784.3580,4726027.5333,15.9750,1.000000
43,0,16.599998,3.764581,2.911901,0,0,12.190583,1,4180453.7306,851786.4574,4726030.3306,4180453.2200,851784.2092,4726028.2015,13.8072,1.000000
44,0,8.245421,1.181826,2.287476,0,0,11.941839,1,4180452.7558,851786.2113,4726030.6312,4180452.4899,851784.0604,4726028.8696,5.8528,2.446406
45,0,6.510705,0.979689,2.139479,0,0,11.703477,1,4180451.7843,851786.2774,4726031.7993,4180451.7598,851783.9117,4726029.5378,8.6723,1.000000
46,0,11.947038,1.914002,2.261789,0,0,11.474866,1,4180451.2752,851785.8252,4726031.8126,4180451.0296,851783.7629,4726030.2059,8.9893,1.000000
47,0,6.088564,1.231547,2.114199,0,0,11.255427,1,4180450.4023,851785.3215,4726032.4583,4180450.2995,851783.6141,4726030.8740,3.7981,1.000000
48,0,10.884857,1.661558,2.216806,0,0,11.044627,1,4180450.0248,851784.9805,4726032.5552,4180449.5694,851783.4654,4726031.5422,9.0689,1.000000
49,0,6.125640,1.392086,2.342115,0,0,10.841972,1,4180449.0899,851785.2076,4726033.3679,4180448.8393,851783.3166,4726032.2103,7.2653,1.000000
50,0,4.616344,0.225249,1.858219,0,0,10.647010,1,4180448.4885,851785.0345,4726034.4727,4180448.1091,851783.1678,4726032.8785,6.0441,1.000000
51,0,7.460642,0.959996,1.905352,0,0,10.459318,1,4180447.8440,851785.1979,4726035.7007,4180447.3790,851783.0191,4726033.5466,9.9666,1.000000
52,0,31.170690,15.503901,2.881444,1,0,10.278507,1,4180446.1147,851784.8687,4726038.3257,4180446.6489,851782.8703,4726034.2148,32.8358,1.000000
53,0,8.946016,1.813743,2.686360,0,0,10.104215,1,4180444.9995,851784.6491,4726039.6050,4180445.9187,851782.7215,4726034.8829,12.5974,2.497397
54,0,18.315277,3.798014,2.947979,0,0,9.936106,1,4180444.3581,851784.8622,4726039.3294,4180445.1886,851782.5728,4726035.5511,14.4038,1.000000
55,0,13.082795,2.766396,3.126649,0,0,9.773867,1,4180443.2811,851784.5277,4726039.4409,4180444.4585,851782.4240,4726036.2192,9.8146,3.276360
56,0,4.369201,0.702316,3.005481,0,0,9.617207,1,4180442.2885,851784.4581,4726040.2136,4180443.7284,851782.2752,4726036.8874,6.6761,4.587495
57,0,4.575356,0.765504,2.958876,0,0,9.465853,1,4180441.6746,851784.0588,4726040.9762,4180442.9982,851782.1265,4726037.5555,3.3315,3.441031
58,0,5.872875,1.226221,2.915343,0,0,9.319551,1,4180441.0112,851783.5670,4726041.8839,4180442.2681,851781.9777,4726038.2237,6.3318,3.336091
59,0,4.570210,0.506137,2.826748,0,0,9.178065,1,4180440.5043,851783.3528,4726042.8856,4180441.5380,851781.8289,4726038.8918,7.2093,2.531094
60,0,10.675340,1.799914,2.984214,0,0,9.041171,1,4180439.5171,851783.0688,4726043.1530,4180440.8079,851781.6802,4726039.5600,7.6682,2.398818
61,0,19.194255,5.294300,3.417645,0,0,8.908661,1,4180439.3066,851782.9979,4726044.9658,4180440.0777,851781.5314,4726040.2281,22.3405,3.415685
62,0,18.332240,5.578130,2.425068,0,0,8.780339,1,4180439.1434,851782.6532,4726044.8917,4180439.3476,851781.3826,4726040.8963,13.6058,6.824514
63,0,6.824747,0.832619,2.326955,0,0,8.656023,1,4180438.6215,851782.3467,4726045.3810,4180438.6175,851781.2339,4726041.5644,3.2195,1.000000
64,0,6.066553,1.264970,2.073651,0,0,8.535539,1,4180437.6274,851782.3158,4726046.0698,4180437.8873,851781.0851,4726042.2326,6.3783,1.000000
65,0,13.198453,1.794616,1.976473,0,0,8.418724,1,4180437.0782,851782.1957,4726046.1643,4180437.1572,851780.9363,4726042.9007,9.3831,1.000000
66,0,15.052135,5.876585,2.493900,0,0,8.305427,1,4180435.7487,851781.9050,4726046.4323,4180436.4271,851780.7876,4726043.5689,12.9454,1.000000
67,0,5.771941,0.812047,2.498554,0,0,8.195502,1,4180434.9351,851781.9744,4726047.0054,4180435.6970,851780.6388,4726044.2370,5.5700,1.000000
68,0,9.208117,2.756619,2.651594,0,0,8.088814,1,4180434.7017,851781.8127,4726047.9953,4180434.9668,851780.4900,4726044.9052,10.2519,1.000000
69,0,16.258101,2.935735,2.894554,0,0,7.985234,1,4180434.1628,851781.8277,4726047.9627,4180434.2367,851780.3413,4726045.5733,13.4560,1.000000
70,0,13.464104,2.606361,2.975198,0,0,7.884640,1,4180433.7738,851781.6441,4726048.1060,4180433.5066,851780.1925,4726046.2414,11.1974,2.224617
71,0,11.267392,1.426514,2.588420,0,0,7.786918,1,4180433.2388,851781.5281,4726049.4141,4180432.7764,851780.0437,4726046.9096,13.3479,3.074146
72,0,19.193109,3.793841,2.409991,0,0,7.691960,1,4180432.7246,851781.4166,4726049.2378,4180432.0463,851779.8950,4726047.5777,16.8304,1.000000
73,0,11.380197,3.888555,2.715584,0,0,7.599661,1,4180432.4514,851781.6020,4726050.2856,4180431.3162,851779.7462,4726048.2459,13.6278,1.000000
74,0,11.648870,1.832921,2.772379,0,0,7.509924,1,4180431.8366,851781.7005,4726050.5194,4180430.5861,851779.5974,4726048.9140,10.8453,1.596126
75,0,12.087538,1.648038,2.757722,0,0,7.422657,1,4180431.2789,851781.4774,4726050.7081,4180429.8559,851779.4487,4726049.5822,10.6198,2.882893
76,0,15.848089,2.403664,2.410429,0,0,7.337772,1,4180430.6298,851781.3454,4726052.2035,4180429.1258,851779.2999,4726050.2503,17.2308,2.553675
77,0,24.106980,8.737957,3.203020,0,0,7.255184,1,4180430.1265,851780.7149,4726051.9392,4180428.3957,851779.1511,4726050.9185,21.7180,2.906977
78,0,10.996221,1.490144,3.076373,0,0,7.174815,1,4180429.3547,851780.4545,4726052.1875,4180427.6655,851779.0024,4726051.5866,9.4291,10.214910
79,0,15.407788,4.772903,3.260090,0,0,7.096589,1,4180428.2344,851780.2018,4726052.3497,4180426.9354,851778.8536,4726052.2548,13.7163,10.818301
80,0,6.067092,1.259002,3.125354,0,0,7.020433,1,4180427.3147,851780.2142,4726053.1644,4180426.2053,851778.7048,4726052.9229,6.0188,10.575635
81,0,8.948137,2.920119,3.274714,0,0,6.946280,1,4180426.3829,851779.7398,4726053.7791,4180425.4752,851778.5561,4726053.5911,7.0242,8.709548
82,0,19.119751,5.607685,3.456099,0,0,6.874063,1,4180426.0595,851779.4352,4726055.2453,4180424.7450,851778.4073,4726054.2592,19.5234,8.154332
83,0,8.208749,1.572556,3.224499,0,0,6.803720,1,4180425.1162,851779.2094,4726056.2233,4180424.0149,851778.2585,4726054.9273,8.0548,8.203172
84,0,15.732357,3.101521,3.351359,0,0,6.735192,1,4180424.1841,851779.0490,4726056.2989,4180423.2848,851778.1098,4726055.5955,14.0903,7.409179
85,0,9.031797,1.611670,3.347722,0,0,6.668422,1,4180423.5966,851779.1478,4726056.7014,4180422.5546,851777.9610,4726056.2636,9.3131,9.089662
86,0,22.303656,5.074799,3.614836,0,0,6.603354,1,4180422.8897,851778.8707,4726056.4708,4180421.8245,851777.8122,4726056.9318,21.7001,8.248656
87,0,15.473006,6.987718,3.439812,0,0,6.539938,1,4180422.7715,851778.8366,4726057.5360,4180421.0944,851777.6635,4726057.5999,16.3256,11.935510
88,0,23.733566,5.411071,3.831904,0,0,6.478124,1,4180422.0894,851778.6916,4726059.2333,4180420.3642,851777.5147,4726058.2681,23.7973,7.005115
89,0,12.395159,5.096189,3.864233,0,0,6.417862,1,4180420.9014,851778.4356,4726059.7387,4180419.6341,851777.3659,4726058.9362,10.1765,13.674250
90,0,8.742877,1.055131,3.843846,0,0,6.359109,1,4180420.0946,851778.4101,4726060.1278,4180418.9040,851777.2172,4726059.6044,8.0835,12.544332
91,0,11.169425,4.318726,3.983707,0,0,6.301820,1,4180419.0398,851777.9722,4726061.0057,4180418.1739,851777.0684,4726060.2725,9.8421,13.265996
92,0,15.977418,3.163170,3.739255,0,0,6.245954,1,4180418.4994,851777.9763,4726062.3353,4180417.4437,851776.9196,4726060.9406,17.1428,14.075702
93,0,7.592246,1.373779,3.719377,0,0,6.191468,1,4180417.6256,851778.0192,4726063.2792,4180416.7136,851776.7709,4726061.6088,8.8464,12.496480
94,0,8.839135,1.569077,3.566133,0,0,6.138326,1,4180416.8312,851777.6758,4726064.2887,4180415.9835,851776.6221,4726062.2769,9.5893,12.456996
95,0,12.818676,2.290475,3.634013,0,0,6.086490,1,4180415.9255,851777.4379,4726064.5579,4180415.2533,851776.4733,4726062.9451,10.4243,9.896662
96,0,10.538122,2.978576,3.424391,0,0,6.035924,1,4180415.5465,851777.2550,4726065.0228,4180414.5232,851776.3246,4726063.6132,10.0711,11.299208
97,0,3.147272,0.370367,2.762656,0,0,5.986593,1,4180414.7314,851777.0381,4726065.7204,4180413.7931,851776.1758,4726064.2814,1.9039,5.197136
98,0,12.153108,5.301880,2.751737,0,0,5.938465,1,4180413.6103,851776.6279,4726066.5752,4180413.0629,851776.0270,4726064.9495,11.5047,1.527917
99,0,7.497108,2.148562,2.456974,0,0,5.891507,1,4180413.0902,851776.2579,4726067.2762,4180412.3328,851775.8783,4726065.6176,7.4956,1.000000
100,0,13.249054,6.065290,2.957990,0,0,5.845689,1,4180412.2181,851775.6296,4726067.8190,4180411.6027,851775.7295,4726066.2858,12.1556,1.000000
101,0,8.384042,2.303590,2.756477,0,0,5.800981,1,4180411.2455,851775.6677,4726068.4059,4180410.8725,851775.5807,4726066.9539,7.2790,1.000000
102,0,7.444945,2.129117,2.653071,0,0,5.757355,1,4180410.4976,851775.2213,4726069.1286,4180410.1424,851775.4320,4726067.6221,7.4665,1.000000
103,0,15.897407,5.429544,3.058648,0,0,5.714782,1,4180409.3621,851775.1322,4726070.3028,4180409.4123,851775.2832,4726068.2902,16.9014,1.000000
104,0,14.104377,3.520714,3.253812,0,0,5.673237,1,4180408.3894,851775.1722,4726071.4717,4180408.6821,851775.1344,4726068.9584,15.8858,1.000000
105,0,5.844400,1.222696,3.147034,0,0,5.632693,1,4180407.6277,851775.2600,4726072.1493,4180407.9520,851774.9857,4726069.6265,5.7230,1.000000
106,0,17.071997,6.031654,3.452341,0,0,5.593126,1,4180406.8070,851774.7088,4726072.4121,4180407.2219,851774.8369,4726070.2946,14.9732,1.000000
107,0,13.937290,7.466864,4.161991,0,0,5.554512,1,4180405.7898,851775.0457,4726073.1643,4180406.4917,851774.6881,4726070.9628,14.2780,1.000000
108,0,16.560768,4.119360,4.043739,0,0,5.516826,1,4180405.0455,851774.6253,4726074.4313,4180405.7616,851774.5394,4726071.6309,18.5192,1.000000
109,0,11.974821,3.685067,4.197390,0,0,5.480047,1,4180404.1073,851774.7703,4726075.4550,4180405.0315,851774.3906,4726072.2991,14.3795,1.815658
110,0,5.400435,0.724628,3.663323,0,0,5.444153,1,4180403.4174,851774.4803,4726076.0730,4180404.3014,851774.2418,4726072.9672,3.3703,3.371921
111,0,15.129001,3.424494,3.775414,0,0,5.409123,1,4180402.4545,851774.4518,4726077.2902,4180403.5712,851774.0931,4726073.6354,18.4009,1.000000
112,0,13.058301,3.233255,3.885828,0,0,5.374935,1,4180401.9347,851774.5000,4726077.6759,4180402.8411,851773.9443,4726074.3035,9.8239,3.636243
113,0,10.105254,2.095155,3.552389,0,0,5.341571,1,4180401.3005,851774.1398,4726078.1552,4180402.1110,851773.7955,4726074.9716,7.0132,5.738268
114,0,13.217283,6.539402,3.854258,0,0,5.309011,1,4180400.7451,851774.4651,4726078.8130,4180401.3808,851773.6468,4726075.6398,13.0660,3.037505
115,0,10.455801,4.146388,4.146627,0,0,5.277236,1,4180400.0533,851773.9318,4726079.5006,4180400.6507,851773.4980,4726076.3079,9.6471,2.613219
116,0,20.055301,5.957157,4.139177,0,0,5.246227,1,4180399.1811,851773.5002,4726079.6313,4180399.9206,851773.3492,4726076.9761,17.1153,4.012237
117,0,4.822682,0.418518,3.434342,0,0,5.215968,1,4180398.5120,851773.2676,4726080.4961,4180399.1904,851773.2004,4726077.6442,7.1107,6.086531
118,0,11.781366,1.351457,3.157552,0,0,5.186440,1,4180397.7679,851773.1143,4726081.6145,4180398.4603,851773.0517,4726078.3123,14.7324,2.938743
119,0,12.909682,2.667989,3.055844,0,0,5.157628,1,4180397.2172,851773.1077,4726082.7251,4180397.7302,851772.9029,4726078.9805,15.7921,1.000000
120,0,12.995823,2.485007,3.231882,0,0,5.129514,1,4180396.5497,851772.7691,4726083.0847,4180397.0000,851772.7541,4726079.6486,9.4740,1.000000
121,0,10.719360,2.779627,3.167396,0,0,5.102084,1,4180395.5465,851772.6869,4726083.5748,4180396.2699,851772.6054,4726080.3168,9.0036,3.510410
122,0,12.619380,2.340966,3.078167,0,0,5.075321,1,4180394.9360,851772.6872,4726083.9359,4180395.5398,851772.4566,4726080.9849,9.5135,1.359242
123,0,6.692215,1.590902,3.027741,0,0,5.049210,1,4180394.2624,851772.7632,4726084.5906,4180394.8096,851772.3078,4726081.6530,6.4904,1.150763
124,0,13.649093,2.650921,2.638893,0,0,5.023737,1,4180393.7324,851772.5608,4726084.9171,4180394.0795,851772.1591,4726082.3212,10.6674,1.000000
125,0,10.857969,3.972063,2.621461,0,0,4.998887,1,4180392.9851,851772.0454,4726085.7755,4180393.3493,851772.0103,4726082.9893,11.8944,1.000000
126,0,16.779489,4.182248,2.443970,0,0,4.974646,1,4180392.1865,851772.1372,4726086.0157,4180392.6192,851771.8615,4726083.6575,14.3333,1.000000
127,0,4.784522,0.313779,2.433496,0,0,4.951002,1,4180391.5097,851772.0430,4726086.5871,4180391.8891,851771.7128,4726084.3256,2.7409,1.000000
128,0,13.934113,2.527762,2.551126,0,0,4.927940,1,4180390.8793,851771.7471,4726086.8869,4180391.1589,851771.5640,4726084.9937,11.6181,1.000000
129,0,12.588359,3.149744,2.599302,0,0,4.905447,1,4180389.9207,851771.4865,4726087.2743,4180390.4288,851771.4152,4726085.6619,11.2121,1.000000
130,0,8.689305,0.921562,2.442957,0,0,4.883511,1,4180389.2686,851771.2628,4726087.7135,4180389.6987,851771.2665,4726086.3300,7.0226,1.000000
131,0,11.337718,4.204740,2.585469,0,0,4.862120,1,4180388.4345,851770.7615,4726088.2493,4180388.9685,851771.1177,4726086.9982,10.9180,1.000000
132,0,7.886709,1.967662,2.548138,0,0,4.841261,1,4180387.8080,851770.3706,4726088.8235,4180388.2384,851770.9689,4726087.6663,7.5040,1.000000
133,0,4.850708,0.892708,2.478319,0,0,4.820922,1,4180387.2215,851770.1000,4726089.5347,4180387.5083,851770.8202,4726088.3344,5.2468,1.000000
134,0,18.482761,8.403841,3.053611,0,0,4.801093,1,4180386.4270,851770.4013,4726090.6110,4180386.7781,851770.6714,4726089.0026,18.8882,1.000000
135,0,8.614306,2.166787,2.873083,0,0,4.781760,1,4180385.9271,851770.1222,4726091.4546,4180386.0480,851770.5226,4726089.6707,9.5188,1.000000
136,0,7.992153,0.781620,2.533020,0,0,4.762915,1,4180385.1818,851770.0306,4726091.9268,4180385.3179,851770.3739,4726090.3389,6.1564,1.000000
137,0,3.874943,0.527369,2.554379,0,0,4.744545,1,4180384.4975,851769.7314,4726092.6600,4180384.5877,851770.2251,4726091.0070,4.9477,1.000000
138,0,18.641590,6.897766,2.991380,0,0,4.726640,1,4180384.1006,851769.3292,4726092.9069,4180383.8576,851770.0763,4726091.6751,17.4806,1.000000
139,0,7.322264,1.334774,2.809883,0,0,4.709189,1,4180383.4684,851769.3260,4726093.4399,4180383.1275,851769.9276,4726092.3433,6.0881,1.000000
140,0,5.890050,0.760146,2.793741,0,0,4.692184,1,4180382.8496,851769.2559,4726094.2486,4180382.3973,851769.7788,4726093.0114,6.6916,1.000000
141,0,8.928557,2.224307,2.595698,0,0,4.675612,1,4180382.3687,851768.9907,4726095.0834,4180381.6672,851769.6300,4726093.6796,10.2207,1.000000
142,0,4.655149,0.445910,2.443523,0,0,4.659466,1,4180381.6684,851768.7199,4726095.8657,4180380.9370,851769.4813,4726094.3477,6.2600,1.000000
143,0,13.713654,4.714229,2.825675,0,0,4.643735,1,4180380.7001,851768.3093,4726096.8150,4180380.2069,851769.3325,4726095.0158,14.8271,1.000000
144,0,14.390555,5.790122,2.564303,0,0,4.628410,1,4180379.7707,851768.4708,4726097.7505,4180379.4768,851769.1837,4726095.6840,14.7298,1.000000
145,0,25.210656,6.839839,3.031608,0,0,4.613482,1,4180378.9498,851768.1674,4726097.7328,4180378.7466,851769.0349,4726096.3521,23.2578,1.000000
146,0,16.364324,4.214066,3.374853,0,0,4.598941,1,4180378.2102,851767.7339,4726098.8273,4180378.0165,851768.8862,4726097.0202,18.0041,3.094958
147,0,30.933458,11.595239,4.481640,1,1,4.584780,1,4180377.1814,851767.6088,4726098.6737,4180377.2864,851768.7374,4726097.6884,29.0943,7.416842
148,0,9.812217,2.824794,4.074343,0,0,4.570989,1,4180376.3949,851767.7078,4726099.1903,4180376.5562,851768.5886,4726098.3565,8.3455,27.418473
149,0,5.244617,0.809958,4.021861,0,0,4.557561,1,4180375.5267,851767.4822,4726099.9428,4180375.8261,851768.4399,4726099.0247,6.1694,22.156429
150,1,22.383517,5.544840,4.500331,0,1,4.544486,1,4180374.9636,851767.3045,4726100.0006,4180375.0960,851768.2911,4726099.6928,21.4547,21.664862
151,1,23.950368,6.686502,4.946550,0,1,4.531756,1,4180374.2911,851767.3441,4726101.3058,4180374.3658,851768.1423,4726100.3609,24.0040,31.707249
152,1,6.795117,0.553543,4.957313,0,1,4.519365,1,4180373.5910,851767.2380,4726101.7897,4180373.6357,851767.9936,4726101.0291,5.7084,42.396318
153,1,15.216640,5.445772,5.030468,0,1,4.507303,1,4180372.9909,851767.4147,4726102.1492,4180372.9055,851767.8448,4726101.6972,14.1645,43.040303
154,1,8.996439,1.485816,4.600037,0,1,4.495564,1,4180372.2669,851767.0885,4726102.6056,4180372.1754,851767.6960,4726102.3653,8.8835,44.094113
155,1,9.430451,1.177521,4.033805,0,0,4.484139,1,4180371.4946,851767.0374,4726103.0273,4180371.4453,851767.5473,4726103.0335,9.0094,41.480374
156,1,9.196535,2.513692,3.863768,0,0,4.473023,1,4180370.7042,851767.1365,4726103.8297,4180370.7151,851767.3985,4726103.7016,8.7633,29.729795
157,1,4.722815,0.731678,2.777412,0,0,4.462206,1,4180370.0920,851767.0546,4726104.4377,4180369.9850,851767.2497,4726104.3698,4.5281,25.820082
158,1,3.485111,0.469120,2.541844,0,0,4.451683,1,4180369.4296,851766.9920,4726105.1002,4180369.2549,851767.1010,4726105.0379,3.3813,5.512304
159,1,10.411665,1.793012,2.640150,0,0,4.441447,1,4180368.8730,851766.8339,4726106.0086,4180368.5247,851766.9522,4726105.7060,10.5447,3.687191
160,1,8.209625,1.084452,2.194111,0,0,4.431490,1,4180368.1351,851766.8020,4726106.4736,4180367.7946,851766.8034,4726106.3742,7.8818,5.467228
161,1,13.919394,3.212889,1.846749,0,0,4.421806,1,4180367.2967,851766.4355,4726107.4593,4180367.0644,851766.6547,4726107.0423,13.9277,1.000000
162,1,6.444492,0.611673,1.852562,0,0,4.412389,1,4180366.6517,851766.3146,4726108.2800,4180366.3343,851766.5059,4726107.7104,6.8663,1.000000
163,1,7.443623,1.163505,1.424336,0,0,4.403233,1,4180365.7679,851766.1772,4726108.7891,4180365.6042,851766.3571,4726108.3786,6.7859,1.000000
164,1,13.571170,4.572722,1.733026,0,0,4.394330,1,4180364.7056,851765.9792,4726109.1996,4180364.8740,851766.2083,4726109.0467,13.1924,1.000000
165,1,10.552848,3.065862,1.921861,0,0,4.385675,1,4180364.2306,851765.6994,4726109.6847,4180364.1439,851766.0596,4726109.7148,10.4290,1.000000
166,1,14.525277,2.751519,1.945643,0,0,4.377263,1,4180363.6741,851765.5508,4726109.9781,4180363.4138,851765.9108,4726110.3830,14.5931,1.000000
167,1,18.196009,3.604558,2.232931,0,0,4.369087,1,4180362.9854,851765.2686,4726111.1024,4180362.6836,851765.7620,4726111.0511,17.8760,1.000000
168,1,28.936770,9.437396,3.129759,0,0,4.361141,1,4180362.0709,851764.9906,4726111.0176,4180361.9535,851765.6133,4726111.7192,28.8969,1.000000
169,1,10.837413,4.531249,3.403582,0,0,4.353420,1,4180361.2243,851765.1736,4726111.6534,4180361.2233,851765.4645,4726112.3874,10.2615,14.305367
170,1,5.726873,1.117020,3.406839,0,0,4.345918,1,4180360.3297,851765.0730,4726112.2457,4180360.4932,851765.3157,4726113.0555,5.9798,14.532814
171,1,25.022740,10.967804,4.182331,0,0,4.338631,1,4180359.6022,851765.3591,4726113.4612,4180359.7631,851765.1670,4726113.7236,24.1894,13.783491
172,1,14.934540,6.164285,4.737592,0,1,4.331552,1,4180359.1613,851765.4911,4726113.8848,4180359.0329,851765.0182,4726114.3918,15.1196,23.499574
173,1,11.606606,4.623699,5.083611,0,1,4.324677,1,4180358.0889,851765.4537,4726114.6655,4180358.3028,851764.8694,4726115.0599,11.4448,27.613463
